Product Name,Opportunity Owner,Opportunity Name,Created Date,Close Date,Close Month,Close Quarter,Close Year,Age,Stage,Probability,Forecast Category,ARR,TCV,Last Activity,Next Step
Product 1,Owner 4,390,6/4/2021,9/6/2021,Month 9,Q3,2,94,Closed Won,100%,Commit,"$100,000 ",,12/9/2021,Awaiting partially executed agreement from client once signatory returns from vacation.
Product 1,Owner 4,386,8/8/2020,9/7/2021,Month 9,Q3,2,173,SOW Drafting,50%,Commit,"$15,000 ",,,Feedback on proposal
Product 2,Owner 2,1185,8/2/2021,9/8/2021,Month 9,Q3,2,37,Closed Won,100%,Commit,"$11,500 ",,10/30/2021,Feedback on proposal
Product 2,Owner 1,598,7/17/2021,9/9/2021,Month 9,Q3,2,54,Closed Lost,0%,Omitted,"$15,000 ",,5/22/2021,Decision from client
Product 1,Owner 1,584,7/12/2021,9/9/2021,Month 9,Q3,2,59,Closed Lost,0%,Omitted,"$180,000 ",,8/14/2021,Confirm speaker availability
Product 2,Owner 1,1347,3/13/2021,9/9/2021,Month 9,Q3,2,180,Closed Won,100%,Commit,"$25,000 ",,9/5/2021,Contract is cross executed and client was invoiced via SalesOps
Product 3,Owner 5,211,9/18/2020,9/9/2021,Month 9,Q3,2,722,Closed Lost,0%,Omitted,"$450,000 ",,,Lock down scope and timelines
Product 2,Owner 3,953,9/10/2021,9/10/2021,Month 9,Q3,2,176,Contracting,90%,Commit,"$6,500 ",,,Need to get contract completed.
Product 2,Owner 1,15,6/25/2021,9/10/2021,Month 9,Q3,2,77,Closed Lost,0%,Omitted,"$15,000 ",,,Event Date | waiting on client
Product 3,Owner 3,1372,3/18/2021,9/10/2021,Month 9,Q3,2,176,Closed Won,100%,Commit,"$26,250 ",,,RFF to get contract from DDI
Product 1,Owner 2,69,7/20/2020,9/10/2021,Month 9,Q3,2,176,SOW Drafting,50%,Commit,"$50,000 ",,3/5/2021,Call to discuss feedback proposal
Product 1,Owner 1,563,4/10/2020,9/10/2021,Month 9,Q3,2,518,Closed Lost,0%,Omitted,"$25,000 ",,4/23/2020,Feedback on proposal
Product 2,Owner 3,1807,8/8/2021,9/11/2021,Month 9,Q3,2,34,Closed Won,100%,Commit,"$10,000 ",,,Awaiting Rob's approval
Product 2,Owner 4,446,8/15/2021,9/12/2021,Month 9,Q3,2,28,Closed Won,100%,Commit,"$20,000 ",,9/13/2021,Work out final agenda and fee
Product 2,Owner 3,308,8/22/2021,9/16/2021,Month 9,Q3,2,25,Closed Won,100%,Commit,"$20,000 ",,10/14/2021,Final offer for MJ Petroni -- awaiting Deloitte's approval
Product 1,Owner 1,1459,8/8/2021,9/16/2021,Month 9,Q3,2,39,Closed Won,100%,Commit,"$30,000 ",,9/16/2021,Producer assigned and get contract done
Product 3,Owner 3,1660,7/15/2021,9/16/2021,Month 9,Q3,2,63,Closed Lost,0%,Omitted,"$1,000,000 ",,,James and Chris to further vet concepts for custom programs
Product 1,Owner 4,438,5/1/2021,9/16/2021,Month 9,Q3,2,138,Closed Lost,0%,Omitted,"$100,000 ",,,Pitch to Executive Chairman
Product 1,Owner 4,439,5/1/2021,9/16/2021,Month 9,Q3,2,138,Closed Lost,0%,Omitted,"$150,000 ",,,Pitch to Executive Chairman
Product 1,Owner 4,440,5/1/2021,9/16/2021,Month 9,Q3,2,138,Closed Lost,0%,Omitted,"$100,000 ",,,Pitch to Executive Chairman
Product 3,Owner 3,1527,5/1/2021,9/16/2021,Month 9,Q3,2,138,Closed Lost,0%,Omitted,"$150,000 ",,,Pitch to Executive Chairman
Product 1,Owner 3,1573,4/24/2021,9/16/2021,Month 9,Q3,2,145,Closed Lost,0%,Omitted,"$100,000 ",,6/27/2021,Ping Santhosh for feedback
Product 1,Owner 3,1662,9/30/2020,9/16/2021,Month 9,Q3,2,351,Closed Lost,0%,Omitted,"$75,000 ",,,Ihara-san to meet Rob at 2831 Mission College site.
Product 1,Owner 2,713,9/17/2020,9/16/2021,Month 9,Q3,2,182,Engaging,10%,Pipeline,"$250,000 ",,,TBD Gabriel
Product 1,Owner 1,1830,6/17/2021,9/17/2021,Month 9,Q3,2,92,Closed Won,100%,Commit,"$1,080,000 ",,10/16/2021,Rob approved contract. Final for Client signature send 9/9. Get this CROSS EXECUTED!!
Product 1,Owner 3,1286,8/13/2020,9/17/2021,Month 9,Q3,2,400,Closed Won,100%,Commit,"$127,500 ",,6/11/2021,SR Call
Product 1,Owner 1,603,8/3/2020,9/17/2021,Month 9,Q3,2,183,SOW Drafting,50%,Commit,"$15,000 ",,8/3/2020,feedback on proposal and update on budget
Product 1,Owner 1,1462,10/14/2021,9/18/2021,Month 9,Q3,2,184,Pitching,25%,Pipeline,"$90,000 ",,,Call 8pm10/15
Product 2,Owner 3,340,9/4/2021,9/18/2021,Month 9,Q3,2,14,Closed Won,100%,Commit,"$15,000 ",,,Confirm speaker
Product 2,Owner 3,255,8/1/2021,9/18/2021,Month 9,Q3,2,48,Closed Won,100%,Commit,"$20,000 ",,12/5/2021,Scoping call and feedback on preliminary speaker recommendations
Product 2,Owner 3,990,4/10/2021,9/18/2021,Month 9,Q3,2,161,Closed Won,100%,Commit,"$38,000 ",,10/4/2021,Feedback on proposal (sent March 22)
Product 1,Owner 4,430,8/9/2021,9/19/2021,Month 9,Q3,2,41,Closed Lost,0%,Omitted,"$90,000 ",,9/19/2021,Awaiting final decision on David Siegel
Product 1,Owner 1,1471,2/26/2020,9/19/2021,Month 9,Q3,2,570,Closed Lost,0%,Omitted,"$150,000 ",,10/29/2020,MM - check in on their global rollout
Product 1,Owner 3,904,9/6/2021,9/20/2021,Month 9,Q3,2,186,Pitching,25%,Pipeline,"$90,000 ",,,Confirm Pascal
Product 1,Owner 2,718,1/30/2021,9/22/2021,Month 9,Q3,2,188,Engaging,10%,Pipeline,"$150,000 ",,,Follow up with info on Futurism
Product 2,Owner 2,1079,9/17/2021,9/23/2021,Month 9,Q3,2,6,Closed Lost,0%,Omitted,"$15,000 ",,9/23/2021,Pre-booking call with Andre
Product 2,Owner 3,1387,9/13/2021,9/23/2021,Month 9,Q3,2,10,Closed Lost,0%,Omitted,"$20,000 ",,,Deloitte and SU agree on terms. Scarlet gathers information about Severgroup needs
Product 1,Owner 2,1188,9/5/2021,9/23/2021,Month 9,Q3,2,18,Closed Lost,0%,Omitted,"$150,000 ",,9/5/2021,Feedback on speakers (had pre-booking call with Tiffany)
Product 2,Owner 1,1924,8/29/2021,9/23/2021,Month 9,Q3,2,25,Closed Lost,0%,Omitted,"$15,000 ",,9/13/2021,MM presented Gary Bolles and Jonathan K as options. Get conf. from client.
Product 1,Owner 1,1257,8/25/2021,9/23/2021,Month 9,Q3,2,29,Closed Won,100%,Commit,"$75,000 ",,10/10/2021,Get SOW moving through to Contract.
Product 1,Owner 3,1264,5/6/2021,9/23/2021,Month 9,Q3,2,140,Closed Lost,0%,Omitted,$0 ,,4/24/2021,James to follow up with collateral & re-connect with Mohammed to assess/coordinate multiple efforts with mother company.
Product 3,Owner 3,1683,4/3/2021,9/23/2021,Month 9,Q3,2,173,Closed Lost,0%,Omitted,"$225,000 ",,,"Chairman + Team Participation in ""Pilot week."""
Product 3,Owner 3,1684,4/3/2021,9/23/2021,Month 9,Q3,2,173,Closed Lost,0%,Omitted,"$150,000 ",,,"Chairman + Team Participation in ""Pilot week."""
Product 3,Owner 3,1685,4/3/2021,9/23/2021,Month 9,Q3,2,173,Closed Lost,0%,Omitted,$0 ,,,"Chairman + Team Participation in ""Pilot week."""
Product 3,Owner 3,1686,4/3/2021,9/23/2021,Month 9,Q3,2,173,Closed Lost,0%,Omitted,"$1,125,000 ",,,"Chairman + Team Participation in ""Pilot week."""
Product 1,Owner 3,1691,4/1/2021,9/23/2021,Month 9,Q3,2,175,Closed Lost,0%,Omitted,"$290,000 ",,,"Chairman + Team Participation in ""Pilot week."""
Product 1,Owner 3,1692,4/1/2021,9/23/2021,Month 9,Q3,2,175,Closed Lost,0%,Omitted,"$1,000,000 ",,,"Chairman + Team Participation in ""Pilot week."""
Product 3,Owner 3,1693,4/1/2021,9/23/2021,Month 9,Q3,2,175,Closed Lost,0%,Omitted,"$100,000 ",,,"Chairman + Team Participation in ""Pilot week."""
Product 3,Owner 3,1694,4/1/2021,9/23/2021,Month 9,Q3,2,175,Closed Lost,0%,Omitted,"$220,000 ",,,"Chairman + Team Participation in ""Pilot week."""
Product 3,Owner 3,1695,4/1/2021,9/23/2021,Month 9,Q3,2,175,Closed Lost,0%,Omitted,$0 ,,,"Chairman + Team Participation in ""Pilot week."""
Product 3,Owner 3,1696,4/1/2021,9/23/2021,Month 9,Q3,2,175,Closed Lost,0%,Omitted,"$220,000 ",,,"Chairman + Team Participation in ""Pilot week."""
Product 1,Owner 3,1687,12/21/2020,9/23/2021,Month 9,Q3,2,276,Closed Lost,0%,Omitted,"$50,000 ",,,Present Final SOW and T&C's
Product 1,Owner 3,1688,12/21/2020,9/23/2021,Month 9,Q3,2,276,Closed Lost,0%,Omitted,"$150,000 ",,,Present Final SOW and T&C's
Product 1,Owner 3,1689,12/21/2020,9/23/2021,Month 9,Q3,2,276,Closed Lost,0%,Omitted,"$150,000 ",,,Present Final SOW and T&C's
Product 3,Owner 3,1690,12/21/2020,9/23/2021,Month 9,Q3,2,276,Closed Lost,0%,Omitted,"$150,000 ",,,Present Final SOW and T&C's
Product 1,Owner 3,1679,10/15/2020,9/23/2021,Month 9,Q3,2,343,Closed Lost,0%,Omitted,"$500,000 ",,3/22/2021,"Chairman + Team Participation in ""Pilot week."""
Product 1,Owner 3,1680,10/15/2020,9/23/2021,Month 9,Q3,2,343,Closed Lost,0%,Omitted,"$500,000 ",,3/22/2021,"Chairman + Team Participation in ""Pilot week."""
Product 1,Owner 3,1681,10/15/2020,9/23/2021,Month 9,Q3,2,343,Closed Lost,0%,Omitted,"$750,000 ",,,"Chairman + Team Participation in ""Pilot week."""
Product 3,Owner 3,1682,10/15/2020,9/23/2021,Month 9,Q3,2,343,Closed Lost,0%,Omitted,"$750,000 ",,,"Chairman + Team Participation in ""Pilot week."""
Product 1,Owner 3,1786,9/27/2020,9/23/2021,Month 9,Q3,2,361,Closed Lost,0%,Omitted,"$20,000,000 ",,,Status update with CEO
Product 1,Owner 1,1863,3/13/2020,9/23/2021,Month 9,Q3,2,559,Closed Lost,0%,Omitted,"$100,000 ",,7/19/2021,UBS Due Diligence
Product 1,Owner 1,1864,3/13/2020,9/23/2021,Month 9,Q3,2,559,Closed Lost,0%,Omitted,"$100,000 ",,,get redline to Louis T.
Product 3,Owner 2,1798,9/16/2021,9/24/2021,Month 9,Q3,2,8,Closed Won,100%,Commit,"$6,500 ",,,Need to get contract completed.
Product 1,Owner 1,1800,9/10/2021,9/25/2021,Month 9,Q3,2,15,Closed Won,100%,Commit,"$250,000 ",,11/10/2021,Create SOW for PE
Product 2,Owner 4,433,9/9/2021,9/25/2021,Month 9,Q3,2,16,Closed Lost,0%,Omitted,"$40,000 ",,,Confirm either Amin or Ramez
Product 1,Owner 4,442,7/23/2021,9/25/2021,Month 9,Q3,2,64,Closed Lost,0%,Omitted,"$180,000 ",,11/14/2021,Awaiting final answer from client on Erick Thurmer
Product 2,Owner 3,1251,2/19/2021,9/25/2021,Month 9,Q3,2,191,Contracting,75%,Commit,"$50,000 ",,3/13/2021,Get new dates if CV over and contracts signed
Product 1,Owner 1,1748,2/11/2021,9/25/2021,Month 9,Q3,2,191,Engaging,10%,Pipeline,"$90,000 ",,2/11/2021,Meeting with Sponsor who thinks SU is falling behind.
Product 1,Owner 3,907,9/9/2021,9/26/2021,Month 9,Q3,2,17,Closed Lost,0%,Omitted,"$150,000 ",,2/27/2021,"Decision on pascal, feedback on others"
Product 1,Owner 1,1261,8/25/2021,9/26/2021,Month 9,Q3,2,32,Closed Won,100%,Commit,"$55,000 ",,10/18/2021,MM creating SOW draft for contract. MPA is on file
Product 1,Owner 1,1628,11/3/2021,9/30/2021,Month 9,Q3,2,196,SOW Drafting,50%,Commit,"$31,250 ",,,Schedule Buy-in meeting with CxO's (in person or live)
Product 1,Owner 1,1629,11/3/2021,9/30/2021,Month 9,Q3,2,196,SOW Drafting,50%,Commit,"$31,250 ",,,Schedule Buy-in meeting with CxO's (in person or live)
Product 1,Owner 1,1630,11/3/2021,9/30/2021,Month 9,Q3,2,196,SOW Drafting,50%,Commit,"$31,250 ",,,Schedule Buy-in meeting with CxO's (in person or live)
Product 1,Owner 1,1631,11/3/2021,9/30/2021,Month 9,Q3,2,196,SOW Drafting,50%,Commit,"$31,250 ",,,Schedule Buy-in meeting with CxO's (in person or live)
Product 1,Owner 1,1632,11/3/2021,9/30/2021,Month 9,Q3,2,196,SOW Drafting,50%,Commit,"$31,250 ",,,Schedule Buy-in meeting with CxO's (in person or live)
Product 1,Owner 1,1633,11/3/2021,9/30/2021,Month 9,Q3,2,196,SOW Drafting,50%,Commit,"$31,250 ",,,Schedule Buy-in meeting with CxO's (in person or live)
Product 1,Owner 1,1634,11/3/2021,9/30/2021,Month 9,Q3,2,196,SOW Drafting,50%,Commit,"$31,250 ",,,Schedule Buy-in meeting with CxO's (in person or live)
Product 1,Owner 1,1635,11/3/2021,9/30/2021,Month 9,Q3,2,196,SOW Drafting,50%,Commit,"$31,250 ",,,Schedule Buy-in meeting with CxO's (in person or live)
Product 1,Owner 1,1636,11/3/2021,9/30/2021,Month 9,Q3,2,196,SOW Drafting,50%,Commit,"$31,250 ",,,Schedule Buy-in meeting with CxO's (in person or live)
Product 1,Owner 1,1637,11/3/2021,9/30/2021,Month 9,Q3,2,196,SOW Drafting,50%,Commit,"$31,250 ",,,Schedule Buy-in meeting with CxO's (in person or live)
Product 1,Owner 1,1638,11/3/2021,9/30/2021,Month 9,Q3,2,196,SOW Drafting,50%,Commit,"$31,250 ",,,Schedule Buy-in meeting with CxO's (in person or live)
Product 1,Owner 1,1639,11/3/2021,9/30/2021,Month 9,Q3,2,196,SOW Drafting,50%,Commit,"$31,250 ",,,Schedule Buy-in meeting with CxO's (in person or live)
Product 1,Owner 2,1132,10/16/2021,9/30/2021,Month 9,Q3,2,196,Engaging,10%,Pipeline,"$375,000 ",,1/28/2021,Schedule | post-Product 1 Exec Summit Cancellation Call to discuss preferred next steps
Product 1,Owner 2,1133,10/16/2021,9/30/2021,Month 9,Q3,2,196,Engaging,10%,Pipeline,"$375,000 ",,1/28/2021,Schedule | post-Product 1 Exec Summit Cancellation Call to discuss preferred next steps
Product 1,Owner 2,1134,10/16/2021,9/30/2021,Month 9,Q3,2,196,Engaging,10%,Pipeline,"$375,000 ",,1/28/2021,Schedule | post-Product 1 Exec Summit Cancellation Call to discuss preferred next steps
Product 1,Owner 5,161,9/18/2021,9/30/2021,Month 9,Q3,2,12,Closed Lost,0%,Omitted,"$250,000 ",,8/30/2021,Sales Ops Update
Product 1,Owner 5,162,9/18/2021,9/30/2021,Month 9,Q3,2,12,Closed Lost,0%,Omitted,"$180,000 ",,,Sales Ops Update
Product 1,Owner 1,657,9/18/2021,9/30/2021,Month 9,Q3,2,12,Closed Lost,0%,Omitted,"$150,000 ",,10/4/2021,
Product 1,Owner 1,1537,9/18/2021,9/30/2021,Month 9,Q3,2,12,Closed Lost,0%,Omitted,"$250,000 ",,9/9/2021,
Product 1,Owner 7,65,9/18/2021,9/30/2021,Month 9,Q3,2,196,Engaging,10%,Pipeline,"$90,000 ",,9/9/2021,
Product 1,Owner 3,1940,9/12/2021,9/30/2021,Month 9,Q3,2,18,Closed Lost,0%,Omitted,"$150,000 ",,,
Product 1,Owner 1,1724,9/11/2021,9/30/2021,Month 9,Q3,2,19,Closed Lost,0%,Omitted,"$150,000 ",,4/10/2021,
Product 2,Owner 4,488,9/4/2021,9/30/2021,Month 9,Q3,2,26,Closed Won,100%,Commit,"$12,500 ",,10/1/2021,"SOW, Talent & Media Release forms need to be executed"
Product 1,Owner 1,552,9/3/2021,9/30/2021,Month 9,Q3,2,196,Pitching,25%,Pipeline,"$150,000 ",,9/5/2021,Feedback on speaker proposal
Product 1,Owner 3,329,8/28/2021,9/30/2021,Month 9,Q3,2,33,Closed Lost,0%,Omitted,"$150,000 ",,,confirm budget and other event details
Product 1,Owner 1,1518,8/7/2021,9/30/2021,Month 9,Q3,2,54,Closed Lost,0%,Omitted,"$200,000 ",,8/7/2021,
Product 1,Owner 1,1718,8/7/2021,9/30/2021,Month 9,Q3,2,54,Closed Lost,0%,Omitted,"$150,000 ",,8/7/2021,
Product 1,Owner 1,556,7/24/2021,9/30/2021,Month 9,Q3,2,196,Pitching,25%,Pipeline,"$150,000 ",,8/23/2021,Melissa to send proposal
Product 1,Owner 2,1126,7/19/2021,9/30/2021,Month 9,Q3,2,196,Engaging,10%,Pipeline,"$200,000 ",,8/13/2021,Scoping Call with Client
Product 2,Owner 1,1348,6/27/2021,9/30/2021,Month 9,Q3,2,95,Closed Won,100%,Commit,"$25,000 ",,9/23/2021,MM confirming SOW draft with client and will get contract through
Product 1,Owner 1,1345,6/24/2021,9/30/2021,Month 9,Q3,2,98,Closed Won,100%,Commit,"$375,000 ",,3/17/2021,postponed due to coronavirus. currently looking at new dates for 2020. TARGETING July but may move to Sept.
Product 3,Owner 1,1384,5/10/2021,9/30/2021,Month 9,Q3,2,196,Engaging,10%,Pipeline,"$125,000 ",,9/16/2021,Sending revised program agenda
Product 3,Owner 3,1276,4/11/2021,9/30/2021,Month 9,Q3,2,172,Closed Won,100%,Commit,"$80,000 ",,,SU to generate new Exhibit
Product 1,Owner 1,617,1/20/2021,9/30/2021,Month 9,Q3,2,196,Contracting,75%,Commit,"$11,500 ",,3/17/2021,Client | process agreement and execute remaining elements of phase 1 after summer 2020.
Product 1,Owner 1,618,1/20/2021,9/30/2021,Month 9,Q3,2,196,Contracting,75%,Commit,"$18,500 ",,3/17/2021,Client | process agreement and execute remaining elements of phase 1 after summer 2020.
Product 1,Owner 1,619,1/20/2021,9/30/2021,Month 9,Q3,2,196,Contracting,75%,Commit,"$14,500 ",,3/17/2021,Client | process agreement and execute remaining elements of phase 1 after summer 2020.
Product 1,Owner 3,1255,12/12/2020,9/30/2021,Month 9,Q3,2,292,Closed Lost,0%,Omitted,"$200,000 ",,1/11/2021,"Contact Cesar Botero, invite him to GS"
Product 1,Owner 2,775,8/28/2020,9/30/2021,Month 9,Q3,2,196,Engaging,10%,Pipeline,"$150,000 ",,5/15/2020,
Product 1,Owner 2,148,8/14/2020,9/30/2021,Month 9,Q3,2,196,SOW Drafting,50%,Commit,"$180,000 ",,8/23/2020,Confirm Gary Bolles
Product 1,Owner 3,1671,8/6/2020,9/30/2021,Month 9,Q3,2,196,Engaging,10%,Pipeline,"$250,000 ",,,
Product 1,Owner 3,940,7/12/2020,9/30/2021,Month 9,Q3,2,196,SOW Drafting,50%,Commit,"$150,000 ",,7/12/2020,Proposal
Product 1,Owner 2,73,7/10/2020,9/30/2021,Month 9,Q3,2,196,Engaging,10%,Pipeline,"$150,000 ",,,
Product 1,Owner 3,249,6/12/2020,9/30/2021,Month 9,Q3,2,475,Closed Lost,0%,Omitted,"$600,000 ",,,Awaiting SU Government Program
Product 3,Owner 3,1353,6/12/2020,9/30/2021,Month 9,Q3,2,475,Closed Lost,0%,Omitted,"$1,000,000 ",,,Email wes.naylor@coenaylor.com
Product 3,Owner 3,1354,6/12/2020,9/30/2021,Month 9,Q3,2,475,Closed Lost,0%,Omitted,"$600,000 ",,,Awaiting SU Government Program
Product 1,Owner 3,929,9/24/2020,10/2/2021,Month 10,Q4,2,198,Proposal,50%,Commit,"$200,000 ",,9/14/2020,"Feedback from Tatiana at HSM, who is managing the client"
Product 2,Owner 3,1073,8/29/2020,10/2/2021,Month 10,Q4,2,399,Closed Lost,0%,Omitted,"$50,000 ",,9/9/2021,spoke with client on 9/11. Next step to make sure we get them info on SB by eod 9/13
Product 1,Owner 1,655,5/30/2021,10/3/2021,Month 10,Q4,2,126,Closed Lost,0%,Omitted,"$150,000 ",,2/18/2021,Discussion on hold till end of sept. date tbd
Product 1,Owner 1,656,5/30/2021,10/3/2021,Month 10,Q4,2,126,Closed Lost,0%,Omitted,"$150,000 ",,2/18/2021,Discussion on hold till end of sept. date tbd
Product 3,Owner 1,1652,5/30/2021,10/3/2021,Month 10,Q4,2,126,Closed Lost,0%,Omitted,"$150,000 ",,2/18/2021,Discussion on hold till end of sept. date tbd
Product 1,Owner 1,1541,4/29/2021,10/3/2021,Month 10,Q4,2,199,Engaging,10%,Pipeline,"$300,000 ",,,Program postponed indefinitely until US/China relations get better
Product 1,Owner 1,1346,3/13/2021,10/3/2021,Month 10,Q4,2,204,Closed Won,100%,Commit,"$75,000 ",,10/24/2021,Client reviewing SOW
Product 1,Owner 5,199,9/9/2021,10/4/2021,Month 10,Q4,2,200,Pitching,25%,Pipeline,"$250,000 ",,9/11/2021,Feedback on proposal
Product 2,Owner 2,1107,6/24/2021,10/4/2021,Month 10,Q4,2,200,Engaging,10%,Pipeline,$0 ,,9/17/2021,Melissa sent preliminary speaker recommendations and waiting for client to confirm time for scoping call
Product 2,Owner 3,348,7/29/2021,10/7/2021,Month 10,Q4,2,70,Closed Won,100%,Commit,"$10,000 ",,8/5/2021,Contract
Product 2,Owner 3,276,7/2/2021,10/7/2021,Month 10,Q4,2,97,Closed Won,100%,Commit,"$15,000 ",,10/14/2021,"Took too long for Summit team to approve, so client's budget decreased after securing another session. Had to negotiate Amin's fee down again, awaiting client's final decision to move to contract"
Product 3,Owner 1,1840,6/18/2021,10/7/2021,Month 10,Q4,2,111,Closed Won,100%,Commit,"$50,000 ",,10/7/2021,Cross executed 10/7/2021. SalesOps to submit billing. See instructions on CPE.
Product 2,Owner 3,323,9/6/2021,10/8/2021,Month 10,Q4,2,32,Closed Won,100%,Commit,"$10,000 ",,10/15/2021,Decision on fee from (2) shortlisted speakers
Product 1,Owner 4,384,4/1/2021,10/8/2021,Month 10,Q4,2,190,Closed Lost,0%,Omitted,$0 ,,3/4/2021,SR Check In
Product 1,Owner 4,383,2/25/2021,10/8/2021,Month 10,Q4,2,225,Closed Lost,0%,Omitted,"$180,000 ",,4/10/2021,Close out opp
Product 1,Owner 3,361,9/27/2020,10/8/2021,Month 10,Q4,2,204,SOW Drafting,50%,Commit,"$15,000 ",,1/4/2021,call with client (proposal sent)
Product 1,Owner 3,1253,2/21/2021,10/9/2021,Month 10,Q4,2,205,Pitching,75%,Commit,"$150,000 ",,,Salma confirms date via consultant email and FU on digital
Product 1,Owner 3,965,7/22/2021,10/10/2021,Month 10,Q4,2,80,Closed Lost,0%,Omitted,"$180,000 ",,7/22/2021,Short listed Jody Medich and Anne Connelly (David Bray cannot make this work due to EP schedule)
Product 1,Owner 3,977,4/15/2020,10/11/2021,Month 10,Q4,2,544,Closed Lost,0%,Omitted,"$15,000 ",,10/9/2021,Waiting on budget; Joi is checking speaker availability
Product 1,Owner 7,58,9/20/2020,10/12/2021,Month 10,Q4,2,208,SOW Drafting,50%,Commit,"$10,000 ",,9/21/2020,Feedback on proposal; confirm budget
Product 1,Owner 3,252,7/25/2020,10/12/2021,Month 10,Q4,2,208,SOW Drafting,50%,Commit,"$250,000 ",,7/24/2020,Proposal
Product 2,Owner 1,514,9/30/2021,10/14/2021,Month 10,Q4,2,14,Closed Lost,0%,Omitted,"$30,000 ",,10/14/2021,Proposal to IBM (following pre-booking call on 9/30)
Product 1,Owner 5,168,9/13/2021,10/14/2021,Month 10,Q4,2,210,Pitching,25%,Pipeline,"$90,000 ",,10/2/2021,Scoping call
Product 1,Owner 2,1189,9/6/2021,10/14/2021,Month 10,Q4,2,38,Closed Lost,0%,Omitted,"$90,000 ",,10/15/2021,Approval on Tiffany Vora's fee
Product 1,Owner 3,932,8/27/2021,10/14/2021,Month 10,Q4,2,48,Closed Lost,0%,Omitted,"$180,000 ",,8/30/2021,Feedback on proposal and confirmation of budget
Product 1,Owner 7,39,6/5/2021,10/14/2021,Month 10,Q4,2,131,Closed Lost,0%,Omitted,"$150,000 ",,12/2/2021,Feedback on speaker proposal
Product 1,Owner 3,1584,10/15/2021,10/16/2021,Month 10,Q4,2,1,Closed Lost,0%,Omitted,"$75,000 ",,,Call with Gregg and Matthew Leavenworth/Kim confirms length of program/dates
Product 2,Owner 3,895,9/25/2021,10/16/2021,Month 10,Q4,2,21,Closed Won,100%,Commit,"$16,000 ",,10/27/2021,Decision on shortlisted -- Paul R or Kyle H
Product 1,Owner 1,560,2/19/2021,10/16/2021,Month 10,Q4,2,239,Closed Lost,0%,Omitted,"$150,000 ",,3/12/2021,Client has decided to move engagement so they can afford Amin for a larger audience
Product 3,Owner 5,1876,6/26/2020,10/16/2021,Month 10,Q4,2,477,Closed Lost,0%,Omitted,"$125,000 ",,10/29/2021,SU Legal sent updated MPA & PE drafts to client for final review.
Product 3,Owner 5,1877,6/26/2020,10/16/2021,Month 10,Q4,2,477,Closed Lost,0%,Omitted,"$125,000 ",,10/29/2021,SU Legal sent updated MPA & PE drafts to client for final review.
Product 1,Owner 4,508,10/11/2021,10/17/2021,Month 10,Q4,2,6,Closed Lost,0%,Omitted,"$200,000 ",,,"Spoke with Tatiana, still has not confirmed a budget"
Product 3,Owner 1,1926,9/13/2021,10/17/2021,Month 10,Q4,2,34,Closed Won,100%,Commit,"$220,000 ",,3/12/2021,Confirmed program dates with Client. Finalize comic book addition
Product 1,Owner 1,509,9/24/2021,10/18/2021,Month 10,Q4,2,214,Engaging,10%,Pipeline,"$150,000 ",,10/29/2021,Qualify
Product 2,Owner 1,574,9/11/2021,10/18/2021,Month 10,Q4,2,37,Closed Won,100%,Commit,"$15,000 ",,2/11/2021,Answer from CTG on Jane Kearns (Arash is 2nd option)
Product 3,Owner 3,1880,8/26/2021,10/18/2021,Month 10,Q4,2,53,Closed Lost,0%,Omitted,"$200,000 ",,,Receive SOW Red Lines
Product 3,Owner 3,1881,8/26/2021,10/18/2021,Month 10,Q4,2,53,Closed Lost,0%,Omitted,"$200,000 ",,,Receive SOW Red Lines
Product 2,Owner 3,987,8/23/2021,10/18/2021,Month 10,Q4,2,56,Closed Won,100%,Commit,"$15,000 ",,10/22/2021,"Jane N/A, Nathana N/A to do in-person, so waiting on client's answer on Nathana doing a virtual engagement"
Product 2,Owner 1,620,6/14/2021,10/18/2021,Month 10,Q4,2,126,Closed Lost,0%,Omitted,$0 ,,8/19/2021,Answer from client on moving forward with Anousheh
Product 2,Owner 1,658,6/7/2021,10/18/2021,Month 10,Q4,2,133,Closed Won,100%,Commit,"$50,000 ",,1/3/2021,SU Legal sent final version on 10/14 -- with client
Product 1,Owner 3,958,9/28/2020,10/19/2021,Month 10,Q4,2,215,Proposal,50%,Commit,"$180,000 ",,,Confirm budget
Product 2,Owner 1,1316,10/7/2021,10/21/2021,Month 10,Q4,2,14,Closed Won,100%,Commit,"$35,000 ",,11/19/2021,This is fully confirmed by Client. Need to get contract and briefing call set up asap plus Airfare booked
Product 1,Owner 1,1343,10/7/2021,10/21/2021,Month 10,Q4,2,14,Closed Won,100%,Commit,"$55,000 ",,10/21/2021,SOW done. With SalesOps to move through to contract creation
Product 2,Owner 2,1187,7/16/2021,10/21/2021,Month 10,Q4,2,97,Closed Lost,0%,Omitted,"$7,500 ",,10/2/2021,Get contract out
Product 1,Owner 3,1351,9/13/2020,10/21/2021,Month 10,Q4,2,217,Pitching,25%,Pipeline,$0 ,,2/15/2021,FU again and gauge interest
Product 1,Owner 5,165,5/14/2021,10/22/2021,Month 10,Q4,2,161,Closed Lost,0%,Omitted,"$150,000 ",,,Framing Call With BAH Partner
Product 3,Owner 3,1314,5/14/2021,10/22/2021,Month 10,Q4,2,161,Closed Lost,0%,Omitted,"$150,000 ",,,Framing Call With BAH Partner
